candidato_nombre,partido,candidato_porcentaje,candidato_votos,departamento,municipio
Iván Duque,Partido Centro Democrático,82.29,2389,Magdalena,Ariguani (el Dificil)
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,14.74,428,Magdalena,Ariguani (el Dificil)
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.96,86,Magdalena,Ariguani (el Dificil)
votos no marcados,votos no marcados,,77,Magdalena,Ariguani (el Dificil)
votos nulos,votos nulos,,18,Magdalena,Ariguani (el Dificil)
Iván Duque,Partido Centro Democrático,89.55,1947,Cordoba,Puerto Escondido
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,8.32,181,Cordoba,Puerto Escondido
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.11,46,Cordoba,Puerto Escondido
votos no marcados,votos no marcados,,84,Cordoba,Puerto Escondido
votos nulos,votos nulos,,6,Cordoba,Puerto Escondido
Iván Duque,Partido Centro Democrático,64.95,682,Santander,Simacota
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,24.66,259,Santander,Simacota
Alejandro Ordóñez,G.S.C. La Patria De Pie,10.38,109,Santander,Simacota
votos no marcados,votos no marcados,,14,Santander,Simacota
votos nulos,votos nulos,,15,Santander,Simacota
Iván Duque,Partido Centro Democrático,85.46,729,Antioquia,San Juan De Uraba
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,11.01,94,Antioquia,San Juan De Uraba
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.51,30,Antioquia,San Juan De Uraba
votos no marcados,votos no marcados,,15,Antioquia,San Juan De Uraba
votos nulos,votos nulos,,5,Antioquia,San Juan De Uraba
Iván Duque,Partido Centro Democrático,89.54,1832,Casanare,Nunchia
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,6.15,126,Casanare,Nunchia
Alejandro Ordóñez,G.S.C. La Patria De Pie,4.3,88,Casanare,Nunchia
votos no marcados,votos no marcados,,25,Casanare,Nunchia
votos nulos,votos nulos,,8,Casanare,Nunchia
Iván Duque,Partido Centro Democrático,89.83,1052,Nariño,San Pedro De Cartago
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,7.6,89,Nariño,San Pedro De Cartago
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.56,30,Nariño,San Pedro De Cartago
votos no marcados,votos no marcados,,7,Nariño,San Pedro De Cartago
votos nulos,votos nulos,,3,Nariño,San Pedro De Cartago
Iván Duque,Partido Centro Democrático,81.19,1205,Antioquia,Venecia
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,15.49,230,Antioquia,Venecia
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.3,49,Antioquia,Venecia
votos no marcados,votos no marcados,,39,Antioquia,Venecia
votos nulos,votos nulos,,10,Antioquia,Venecia
Iván Duque,Partido Centro Democrático,87.27,3588,Cordoba,Cienaga De Oro
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,10.11,416,Cordoba,Cienaga De Oro
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.6,107,Cordoba,Cienaga De Oro
votos no marcados,votos no marcados,,199,Cordoba,Cienaga De Oro
votos nulos,votos nulos,,51,Cordoba,Cienaga De Oro
Iván Duque,Partido Centro Democrático,78.2,262,Boyaca,Tota
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,20.89,70,Boyaca,Tota
Alejandro Ordóñez,G.S.C. La Patria De Pie,0.89,3,Boyaca,Tota
votos no marcados,votos no marcados,,5,Boyaca,Tota
votos nulos,votos nulos,,5,Boyaca,Tota
Iván Duque,Partido Centro Democrático,69.48,535,Risaralda,Pueblo Rico
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,27.14,209,Risaralda,Pueblo Rico
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.37,26,Risaralda,Pueblo Rico
votos no marcados,votos no marcados,,17,Risaralda,Pueblo Rico
votos nulos,votos nulos,,7,Risaralda,Pueblo Rico
Iván Duque,Partido Centro Democrático,59.33,14111,Cundinamarca,Chia
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,33.95,8076,Cundinamarca,Chia
Alejandro Ordóñez,G.S.C. La Patria De Pie,6.71,1596,Cundinamarca,Chia
votos no marcados,votos no marcados,,239,Cundinamarca,Chia
votos nulos,votos nulos,,334,Cundinamarca,Chia
Iván Duque,Partido Centro Democrático,69.63,328,Boyaca,Gachantiva
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,21.65,102,Boyaca,Gachantiva
Alejandro Ordóñez,G.S.C. La Patria De Pie,8.7,41,Boyaca,Gachantiva
votos no marcados,votos no marcados,,10,Boyaca,Gachantiva
votos nulos,votos nulos,,7,Boyaca,Gachantiva
Iván Duque,Partido Centro Democrático,86.12,1490,Sucre,Morroa
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,10.98,190,Sucre,Morroa
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.89,50,Sucre,Morroa
votos no marcados,votos no marcados,,46,Sucre,Morroa
votos nulos,votos nulos,,22,Sucre,Morroa
Iván Duque,Partido Centro Democrático,54.03,676,Cauca,Morales
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,42.12,527,Cauca,Morales
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.83,48,Cauca,Morales
votos no marcados,votos no marcados,,32,Cauca,Morales
votos nulos,votos nulos,,20,Cauca,Morales
Iván Duque,Partido Centro Democrático,79.02,6115,Meta,Granada
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,15.9,1231,Meta,Granada
Alejandro Ordóñez,G.S.C. La Patria De Pie,5.06,392,Meta,Granada
votos no marcados,votos no marcados,,122,Meta,Granada
votos nulos,votos nulos,,110,Meta,Granada
Iván Duque,Partido Centro Democrático,83.07,1797,Huila,Guadalupe
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,12.85,278,Huila,Guadalupe
Alejandro Ordóñez,G.S.C. La Patria De Pie,4.06,88,Huila,Guadalupe
votos no marcados,votos no marcados,,18,Huila,Guadalupe
votos nulos,votos nulos,,14,Huila,Guadalupe
Iván Duque,Partido Centro Democrático,52.13,634,Cundinamarca,Lenguazaque
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,39.96,486,Cundinamarca,Lenguazaque
Alejandro Ordóñez,G.S.C. La Patria De Pie,7.89,96,Cundinamarca,Lenguazaque
votos no marcados,votos no marcados,,15,Cundinamarca,Lenguazaque
votos nulos,votos nulos,,15,Cundinamarca,Lenguazaque
Iván Duque,Partido Centro Democrático,87.2,1779,Cordoba,San Carlos
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,8.52,174,Cordoba,San Carlos
Alejandro Ordóñez,G.S.C. La Patria De Pie,4.26,87,Cordoba,San Carlos
votos no marcados,votos no marcados,,65,Cordoba,San Carlos
votos nulos,votos nulos,,18,Cordoba,San Carlos
Iván Duque,Partido Centro Democrático,79.53,657,Casanare,Sabanalarga
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,14.89,123,Casanare,Sabanalarga
Alejandro Ordóñez,G.S.C. La Patria De Pie,5.56,46,Casanare,Sabanalarga
votos no marcados,votos no marcados,,13,Casanare,Sabanalarga
votos nulos,votos nulos,,3,Casanare,Sabanalarga
Iván Duque,Partido Centro Democrático,77.98,1222,Antioquia,Nechi
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,19.59,307,Antioquia,Nechi
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.42,38,Antioquia,Nechi
votos no marcados,votos no marcados,,74,Antioquia,Nechi
votos nulos,votos nulos,,17,Antioquia,Nechi
Iván Duque,Partido Centro Democrático,55.15,278,Boyaca,Susacon
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,40.67,205,Boyaca,Susacon
Alejandro Ordóñez,G.S.C. La Patria De Pie,4.16,21,Boyaca,Susacon
votos no marcados,votos no marcados,,7,Boyaca,Susacon
votos nulos,votos nulos,,2,Boyaca,Susacon
Iván Duque,Partido Centro Democrático,80.26,1143,Cordoba,Purisima
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,16.64,237,Cordoba,Purisima
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.08,44,Cordoba,Purisima
votos no marcados,votos no marcados,,65,Cordoba,Purisima
votos nulos,votos nulos,,8,Cordoba,Purisima
Iván Duque,Partido Centro Democrático,75.83,499,Cundinamarca,Tibacuy
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,20.21,133,Cundinamarca,Tibacuy
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.95,26,Cundinamarca,Tibacuy
votos no marcados,votos no marcados,,7,Cundinamarca,Tibacuy
votos nulos,votos nulos,,4,Cundinamarca,Tibacuy
Iván Duque,Partido Centro Democrático,75.1,1068,Cundinamarca,Ubala
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,16.52,235,Cundinamarca,Ubala
Alejandro Ordóñez,G.S.C. La Patria De Pie,8.36,119,Cundinamarca,Ubala
votos no marcados,votos no marcados,,57,Cundinamarca,Ubala
votos nulos,votos nulos,,27,Cundinamarca,Ubala
Iván Duque,Partido Centro Democrático,83.24,1063,Boyaca,Pauna
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,13.78,176,Boyaca,Pauna
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.97,38,Boyaca,Pauna
votos no marcados,votos no marcados,,25,Boyaca,Pauna
votos nulos,votos nulos,,11,Boyaca,Pauna
Iván Duque,Partido Centro Democrático,77.5,441,Santander,California
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,16.69,95,Santander,California
Alejandro Ordóñez,G.S.C. La Patria De Pie,5.79,33,Santander,California
votos no marcados,votos no marcados,,9,Santander,California
votos nulos,votos nulos,,2,Santander,California
Iván Duque,Partido Centro Democrático,84.65,1181,Antioquia,San Pedro De Uraba
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,12.47,174,Antioquia,San Pedro De Uraba
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.86,40,Antioquia,San Pedro De Uraba
votos no marcados,votos no marcados,,17,Antioquia,San Pedro De Uraba
votos nulos,votos nulos,,7,Antioquia,San Pedro De Uraba
Iván Duque,Partido Centro Democrático,76.6,23914,Casanare,Yopal
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,17.15,5357,Casanare,Yopal
Alejandro Ordóñez,G.S.C. La Patria De Pie,6.23,1948,Casanare,Yopal
votos no marcados,votos no marcados,,236,Casanare,Yopal
votos nulos,votos nulos,,266,Casanare,Yopal
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,48.32,2017,Cundinamarca,Tocancipa
Iván Duque,Partido Centro Democrático,45.8,1912,Cundinamarca,Tocancipa
Alejandro Ordóñez,G.S.C. La Patria De Pie,5.86,245,Cundinamarca,Tocancipa
votos no marcados,votos no marcados,,96,Cundinamarca,Tocancipa
votos nulos,votos nulos,,202,Cundinamarca,Tocancipa
Iván Duque,Partido Centro Democrático,77.01,734,Cesar,Tamalameque
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,17.41,166,Cesar,Tamalameque
Alejandro Ordóñez,G.S.C. La Patria De Pie,5.56,53,Cesar,Tamalameque
votos no marcados,votos no marcados,,16,Cesar,Tamalameque
votos nulos,votos nulos,,8,Cesar,Tamalameque
Iván Duque,Partido Centro Democrático,52.34,424,Consulados,Australia
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,42.09,341,Consulados,Australia
Alejandro Ordóñez,G.S.C. La Patria De Pie,5.55,45,Consulados,Australia
votos no marcados,votos no marcados,,3,Consulados,Australia
votos nulos,votos nulos,,2,Consulados,Australia
Iván Duque,Partido Centro Democrático,89.47,1437,Bolivar,Cordoba
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,8.21,132,Bolivar,Cordoba
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.3,37,Bolivar,Cordoba
votos no marcados,votos no marcados,,37,Bolivar,Cordoba
votos nulos,votos nulos,,3,Bolivar,Cordoba
Iván Duque,Partido Centro Democrático,71.91,379,Atlantico,Usiacuri
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,23.9,126,Atlantico,Usiacuri
Alejandro Ordóñez,G.S.C. La Patria De Pie,4.17,22,Atlantico,Usiacuri
votos no marcados,votos no marcados,,8,Atlantico,Usiacuri
votos nulos,votos nulos,,3,Atlantico,Usiacuri
Iván Duque,Partido Centro Democrático,74.5,646,Cordoba,La Apartada (frontera)
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,20.64,179,Cordoba,La Apartada (frontera)
Alejandro Ordóñez,G.S.C. La Patria De Pie,4.84,42,Cordoba,La Apartada (frontera)
votos no marcados,votos no marcados,,84,Cordoba,La Apartada (frontera)
votos nulos,votos nulos,,10,Cordoba,La Apartada (frontera)
Iván Duque,Partido Centro Democrático,88.38,1043,Cesar,Pueblo Bello
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,9.32,110,Cesar,Pueblo Bello
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.28,27,Cesar,Pueblo Bello
votos no marcados,votos no marcados,,52,Cesar,Pueblo Bello
votos nulos,votos nulos,,12,Cesar,Pueblo Bello
Iván Duque,Partido Centro Democrático,73.78,791,Cundinamarca,Tena
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,22.94,246,Cundinamarca,Tena
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.26,35,Cundinamarca,Tena
votos no marcados,votos no marcados,,8,Cundinamarca,Tena
votos nulos,votos nulos,,6,Cundinamarca,Tena
Iván Duque,Partido Centro Democrático,84.28,4375,Magdalena,El Banco
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,12.5,649,Magdalena,El Banco
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.21,167,Magdalena,El Banco
votos no marcados,votos no marcados,,165,Magdalena,El Banco
votos nulos,votos nulos,,66,Magdalena,El Banco
Iván Duque,Partido Centro Democrático,58.57,1230,Boyaca,Garagoa
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,34.23,719,Boyaca,Garagoa
Alejandro Ordóñez,G.S.C. La Patria De Pie,7.19,151,Boyaca,Garagoa
votos no marcados,votos no marcados,,18,Boyaca,Garagoa
votos nulos,votos nulos,,73,Boyaca,Garagoa
Iván Duque,Partido Centro Democrático,69.15,1038,Santander,Zapatoca
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,21.58,324,Santander,Zapatoca
Alejandro Ordóñez,G.S.C. La Patria De Pie,9.26,139,Santander,Zapatoca
votos no marcados,votos no marcados,,7,Santander,Zapatoca
votos nulos,votos nulos,,11,Santander,Zapatoca
Iván Duque,Partido Centro Democrático,73.79,749,La Guajira,Albania
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,18.32,186,La Guajira,Albania
Alejandro Ordóñez,G.S.C. La Patria De Pie,7.88,80,La Guajira,Albania
votos no marcados,votos no marcados,,73,La Guajira,Albania
votos nulos,votos nulos,,15,La Guajira,Albania
Iván Duque,Partido Centro Democrático,83.15,1654,Cundinamarca,Gacheta
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,14.07,280,Cundinamarca,Gacheta
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.76,55,Cundinamarca,Gacheta
votos no marcados,votos no marcados,,32,Cundinamarca,Gacheta
votos nulos,votos nulos,,36,Cundinamarca,Gacheta
Iván Duque,Partido Centro Democrático,77.08,1537,Cundinamarca,Tocaima
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,18.7,373,Cundinamarca,Tocaima
Alejandro Ordóñez,G.S.C. La Patria De Pie,4.21,84,Cundinamarca,Tocaima
votos no marcados,votos no marcados,,29,Cundinamarca,Tocaima
votos nulos,votos nulos,,22,Cundinamarca,Tocaima
Iván Duque,Partido Centro Democrático,54.75,288,Cundinamarca,Fuquene
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,34.79,183,Cundinamarca,Fuquene
Alejandro Ordóñez,G.S.C. La Patria De Pie,10.45,55,Cundinamarca,Fuquene
votos no marcados,votos no marcados,,11,Cundinamarca,Fuquene
votos nulos,votos nulos,,5,Cundinamarca,Fuquene
Iván Duque,Partido Centro Democrático,90.97,1753,Cundinamarca,Yacopi
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,7.36,142,Cundinamarca,Yacopi
Alejandro Ordóñez,G.S.C. La Patria De Pie,1.66,32,Cundinamarca,Yacopi
votos no marcados,votos no marcados,,66,Cundinamarca,Yacopi
votos nulos,votos nulos,,13,Cundinamarca,Yacopi
Iván Duque,Partido Centro Democrático,75.37,3960,Tolima,Fresno
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,21.54,1132,Tolima,Fresno
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.08,162,Tolima,Fresno
votos no marcados,votos no marcados,,79,Tolima,Fresno
votos nulos,votos nulos,,71,Tolima,Fresno
Iván Duque,Partido Centro Democrático,67.14,2538,Tolima,Ortega
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,29.47,1114,Tolima,Ortega
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.38,128,Tolima,Ortega
votos no marcados,votos no marcados,,173,Tolima,Ortega
votos nulos,votos nulos,,59,Tolima,Ortega
Iván Duque,Partido Centro Democrático,81.84,1298,Antioquia,Arboletes
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,13.24,210,Antioquia,Arboletes
Alejandro Ordóñez,G.S.C. La Patria De Pie,4.91,78,Antioquia,Arboletes
votos no marcados,votos no marcados,,45,Antioquia,Arboletes
votos nulos,votos nulos,,8,Antioquia,Arboletes
Iván Duque,Partido Centro Democrático,73.63,1352,Cundinamarca,Ricaurte
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,21.45,394,Cundinamarca,Ricaurte
Alejandro Ordóñez,G.S.C. La Patria De Pie,4.9,90,Cundinamarca,Ricaurte
votos no marcados,votos no marcados,,38,Cundinamarca,Ricaurte
votos nulos,votos nulos,,35,Cundinamarca,Ricaurte
Iván Duque,Partido Centro Democrático,65.37,506,Vichada,Cumaribo
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,28.94,224,Vichada,Cumaribo
Alejandro Ordóñez,G.S.C. La Patria De Pie,5.68,44,Vichada,Cumaribo
votos no marcados,votos no marcados,,75,Vichada,Cumaribo
votos nulos,votos nulos,,18,Vichada,Cumaribo
Iván Duque,Partido Centro Democrático,56.01,205,Santander,Jordan
Alejandro Ordóñez,G.S.C. La Patria De Pie,35.51,130,Santander,Jordan
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,8.46,31,Santander,Jordan
votos no marcados,votos no marcados,,4,Santander,Jordan
votos nulos,votos nulos,,0,Santander,Jordan
Iván Duque,Partido Centro Democrático,65.96,35640,Huila,Neiva
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,27.98,15118,Huila,Neiva
Alejandro Ordóñez,G.S.C. La Patria De Pie,6.05,3270,Huila,Neiva
votos no marcados,votos no marcados,,627,Huila,Neiva
votos nulos,votos nulos,,713,Huila,Neiva
Iván Duque,Partido Centro Democrático,47.63,666,Boyaca,Tuta
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,45.13,631,Boyaca,Tuta
Alejandro Ordóñez,G.S.C. La Patria De Pie,7.22,101,Boyaca,Tuta
votos no marcados,votos no marcados,,11,Boyaca,Tuta
votos nulos,votos nulos,,16,Boyaca,Tuta
Iván Duque,Partido Centro Democrático,75.88,557,Antioquia,Giraldo
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,20.7,152,Antioquia,Giraldo
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.4,25,Antioquia,Giraldo
votos no marcados,votos no marcados,,13,Antioquia,Giraldo
votos nulos,votos nulos,,8,Antioquia,Giraldo
Iván Duque,Partido Centro Democrático,75.51,518,Tolima,Herveo
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,22.44,154,Tolima,Herveo
Alejandro Ordóñez,G.S.C. La Patria De Pie,2.04,14,Tolima,Herveo
votos no marcados,votos no marcados,,5,Tolima,Herveo
votos nulos,votos nulos,,4,Tolima,Herveo
Iván Duque,Partido Centro Democrático,81.11,3126,Norte De San,Sardinata
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,13.07,504,Norte De San,Sardinata
Alejandro Ordóñez,G.S.C. La Patria De Pie,5.81,224,Norte De San,Sardinata
votos no marcados,votos no marcados,,63,Norte De San,Sardinata
votos nulos,votos nulos,,43,Norte De San,Sardinata
Iván Duque,Partido Centro Democrático,66.14,547,Boyaca,Guayata
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,30.1,249,Boyaca,Guayata
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.74,31,Boyaca,Guayata
votos no marcados,votos no marcados,,15,Boyaca,Guayata
votos nulos,votos nulos,,4,Boyaca,Guayata
Iván Duque,Partido Centro Democrático,92.56,2340,Sucre,Ovejas
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,5.53,140,Sucre,Ovejas
Alejandro Ordóñez,G.S.C. La Patria De Pie,1.89,48,Sucre,Ovejas
votos no marcados,votos no marcados,,48,Sucre,Ovejas
votos nulos,votos nulos,,21,Sucre,Ovejas
Iván Duque,Partido Centro Democrático,77.62,2831,Antioquia,Carepa
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,18.45,673,Antioquia,Carepa
Alejandro Ordóñez,G.S.C. La Patria De Pie,3.92,143,Antioquia,Carepa
votos no marcados,votos no marcados,,82,Antioquia,Carepa
votos nulos,votos nulos,,33,Antioquia,Carepa
Iván Duque,Partido Centro Democrático,70.91,551,Antioquia,Vegachi
Martha Lucía Ramírez,G.S.C. Por Una Colombia Honesta Y Fuerte Martha Lucia,18.91,147,Antioquia,Vegachi
Alejandro Ordóñez,G.S.C. La Patria De Pie,10.16,79,Antioquia,Vegachi
votos no marcados,votos no marcados,,18,Antioquia,Vegachi
